tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
llvmorg-16.0.4,146.39606741573033,30.923872333496174,11.413470933072789,7192146,1519228,560721
llvmorg-16.0.5,146.4004152333652,30.924932321032383,11.413706771967677,7192506,1519311,560744
llvmorg-16.0.6,146.4004762970954,30.924932321032383,11.413706771967677,7192509,1519311,560744
llvmorg-16-init,147.23540732640788,30.6732422088573,10.484942591580099,6732339,1402534,479424
llvmorg-17.0.0-rc1,148.83835632544285,30.905392694779746,11.525591785546323,7595519,1577164,588174
llvmorg-17.0.0-rc2,148.83557053555683,30.904273872744017,11.525582489075267,7595228,1577076,588162
llvmorg-17.0.0-rc3,148.8355149709986,30.90543188587553,11.525493807806866,7595374,1577166,588169
llvmorg-17.0.0-rc4,148.81675351643617,30.90187282059319,11.524801159738276,7596500,1577417,588295
llvmorg-17.0.0,148.81469654821143,30.90132429573326,11.524037142969087,7596395,1577389,588256
llvmorg-17.0.1,148.81469654821143,30.90132429573326,11.524037142969087,7596395,1577389,588256
llvmorg-17.0.2,148.80638589618022,30.89939275220372,11.523271302644467,7596566,1577414,588263
llvmorg-17.0.3,148.8054298642534,30.899061722591135,11.523065170123994,7596666,1577428,588264
llvmorg-17.0.4,148.7928981334587,30.89635113696457,11.522298607438746,7596919,1577475,588294
llvmorg-17.0.5,148.79597712405499,30.89631399584786,11.522425476908614,7597225,1577504,588312
llvmorg-17.0.6,148.80149636680574,30.897154161035704,11.522768670309654,7597358,1577516,588318
llvmorg-17-init,148.42118447313754,31.594517534927295,12.079100647631462,7287777,1551354,593108
llvmorg-18-init,148.86806917104542,30.913359736491255,11.526586150105874,7592867,1576705,587902
